ADDRESS,AMOUNT,TAG
0x4c662633789a77b4ace49e0e167fccb23e87fec2ca1b4649d8aec71298dcda0,0.008603529633,
0x6375ac082caa7b73f3dc0f100d871d14b959ae4d0febb6029eab0f4cfa84989,0.008599811309,
0x72f8d4b67b70c0ae3581932bd2823314aebb315d54d5b5f935a4c6dc030b898,0.008597663274,
0x221ae0157e3f7b141bd206efbc19a1594f1998b447ae57181e54db7f2a10b8a,0.00859732724,
0x6d2793780859feaf280567111ea4071ad240e06f80e2e1ff9746f33bda45b26,0.00859438155,
0xdc1138a03d241b87a2f940db070e47f937930e2a0337f6e6ee1a97883009e7,0.008591163213,
0x503cd854f46ec922501559e018d98284514a5be97a583117697bc58e3d9362b,0.00858654313,
0x22bbc81ffdd282ac507872d0c8538a264d85ba9d0e98c10d732a41f893f3321,0.008577033168,
0x7c983e74b7f2079127274b16505c1d07bfaeac477268c29bd77fe7b3ffc367a,0.008575749374,
0x1a7ffe2f9a52dbd446a282478e4326964ca481a2999a16ca6dcabaa97bf5838,0.008574198115,
0x4fbb84dc0b565861b53303f46c1ec30ba48c4435602752f493745ca34c4daf3,0.008562487407,
0x2823c25bf1fac54701ecccde7ab44e8c06d481fd5b37d9c40868635d33b35a6,0.008550305683,
0xfd59542deece289e1f0c4e411eeb1344fedc6cded64b8ce0cb1e5692d60cdc,0.008544106236,
0x608d902bfead7668c94734e6355d24e43b715aafa362b368db61a72f72f5720,0.008542030575,
0x12345298d87fb3a9f962251a00ec7df85ea0cb4dee2647729f249c25ee85c3b,0.008539665727,
0x6061807e05f2809a029b4f4ff3e96705853d4acdae6a163c3f541c769cdce3c,0.008537412613,
0x7d16c00648abebe95c4f8991011f3539e6f47710bc79a97e1e313276e4da317,0.008533036744,
0x13169fe23032ab18b23e1806ce88d6bdadbd4cf3dbef81e70ac6de2bb98a40e,0.008526623878,
0x30d6edcb01f810c846837e8d0e0247e41f93aa4e5ca8d526305328d704dd12d,0.008523761221,
0x2e91ccf003fe402e7880b60472e96e60ccafe754d7c7d1808da28886a3c1f15,0.008517899658,
0x226782458a91f62b07f546aa93bef6e6b0b5769d0131d85bbbb1efbec58ab68,0.00851301087,
0x7c1f84002d5c145ea22103c278fc75bf5b1d477cb9a8fcd75693e508b21e319,0.008509621558,
0x6bede12960f411589f33fc7f9c7c10d10b5a5aa44022533cb9efb8e1de543dc,0.008508034677,
0x708ac6699e382c7cdfd4fe27769bce97c0b3ddc1e5d8c5bde7a43f62d079e80,0.008505696963,
0x4b92b851b40505404af1cf046c9c8f9dd4e524563ab8e3d23358ac9295d73,0.008497961378,
0x22ead28826368108d34bb684e69978c4bedd15bc1a792572f9e34e895447955,0.008495286337,
0x56b5099c70e19cd13339b7bca1f9317b333417aea03f5421665f173fbaed0d8,0.008476368126,
0x224e0ba69187964ef742019c02aaadcc578f2d5e35a10dcdadcfa869602a06,0.008473481479,
0x5d21a3410018a9482cb3585c7f096fbf5bb9db1c307d53478d35e75711efa46,0.008467613802,
0x653ea5c76b4533c4f480d58f59cf86cdf9b0c8bdf517427681249e770ab3856,0.008461491056,
0x363a40b885fdccf8764fd84df484e77cfdfde5b444d862a2387ebf57d6e3075,0.008448587213,
0x77cca93c211087b099c3cd141a9aeb4293baba6c1399ff8938574d767e422cc,0.008448227896,
0x3f201809e100345c00faa6bbf760fe76262803b8c8f7cb7bc31690325b3fbd2,0.008442814706,
0x1fa4e197a6b687b5776f99199f3358ec7d1de5b7cf76c170cf926bab1d9ea12,0.008441869099,
0x2efeeafbc0a2cd5271374ff3f7ead26427e9b7baedc43c77e166a87865305d2,0.008438285607,
0x36a2884d765441f8a510c44d0f1a35eca46ee37390e3b243bf27914500215cb,0.00842465108,
0x6853fb3eda54b3bba8a47cd35b66d74790abe65d025ae816e1221fe5416df80,0.008422911849,
0x203442b78d762f8c10ba946b827bcfeb6e57723627b4f55f682a441065b645a,0.008416521567,
0x303dd768f00b69d72bb00b7a6d34aa639f616628502a5fd45600ba6f9c3d7d3,0.008415218278,
0xb214ce51918cf07c08a27d4bc6913bf8047ea1c4c1fa52241220b7af2b012c,0.008401587228,
0x2f0f5a6bdbae6de2eab5b9493dae4789bbcacb204b8a22dac8980d331565f1b,0.008400652492,
0x79c1493a167b821504c168b3ea7ab0ff214c2d77b3ceb77f86658081c00ca7e,0.008399249076,
0xd5269dfd2b0358f2d2f0a342a6722f722bb750de321d2758bc2b26bf45dd4b,0.008391939941,
0x731a4d80764fb208dcf76b874db631c613a54f40fe3e60801dfcf539ecdfcac,0.008391318782,
0x4a841c4be27f0c9696235fd9bfc54ff2c35f6ba8b2dd2e81ff6c8a5ad48e1ff,0.008389615695,
0x1030fa57db806840aad33e3e95c9929e4d6d1c341ecce690426ee692f838a6f,0.008389418861,
0x28d664eb72bdfe567e9309ada4bb451d366ecdec5798062654ebfcf9798f01e,0.008385141919,
0x2bd8b87a4cea5fa99557bf0348027d17ff8c0cf72d04349e54803909b80aa2e,0.008373958434,
0x74859e99291851556a374d0a68bc3c6c1fe9ee72f05dacdcb1b99f676e00ae4,0.008368081318,
0x36ffc99ef9c0606e0ef2d626a30d6cbe793dc51bb2eb50f661b52bfa40da9d,0.008363734891,
0x4f0d7f4cc39bc2a028594d50fcf18af6a8dfe60867c9f4b2b7bbe8fb64c3c27,0.00836208573,
0x1b4acaf151627e0a11a201435d4166c4b67f6703f25c250dad5b2fbccbb261f,0.008357575225,
0x60bd9f3f3cc791e53c581da80aa825b077efed07dad134d4eef53cc549e1f6b,0.00834591416,
0x22b3a95fe22cddf15947169815508606183a9adb69931e47acdaad749809d2d,0.008341692187,
0x46c408a7b5bce8e923008c47f281fedf441f054aa4c3e6c188fdef1ac490b8b,0.008336377285,
0x52885df071f069269a82bd414e86cfdfbb56425c535b599a760c0850404e6e7,0.008327108936,
0xa4833efb8e05fa1c9753bae1f45210d78ff624a99d383f3f166a4c8a37d45b,0.008326808754,
0x4ac6bf27f96bea9f9ecac309621adb7195e0998d47b250b738cf0c146ccf15a,0.008325599278,
0x31bb04811998280ebbf9f9efd62e8e1f6af52b78a94ce98a683b052332ad0a1,0.008308228888,
0x543526f91454e8656bde26d5a4cc40b501d9fa5c7ef772fae4892f16f108a35,0.00830334413,
0x10b396134ed1afa07ad9b0921f2d1980a20d2edc881b0bdb357695950a7873e,0.008286342072,
0x17f41a3438a1c6d2ce7aadb39ecc33a43f50ece13892bb39ac267254c898cf2,0.008282965556,
0x382a9102f8da5933c04d837b5ca1a4aed8897667070c7482e61807b6f2c2ec3,0.008282536635,
0x419772c05f2db85b8c2b2f92e04ef4f66884270f4eb97718c8693f3b33492f5,0.008280250959,Starksheet: VisiCalc NFT
0x69267fbc06d365435434d368aa36f1611b54cc4bd47fbbac2289eef79c23dc,0.00827575215,
0x7c8f82dd7551959fcf73f09210576cc11a63590627834e697d4b8e36649542e,0.008275603359,
0x3e5f99b5e58264f69e92be9caea02df3425021a7008e1a53b09e862c2c7d3ff,0.008272019424,
0x455165e5e7d9160d9396fd8fe046e1ddb6eb0c7622874459c79df4f7043ecea,0.008266455177,
0x4d74446998594d36a2df749916f8906293557198369e59dc02481865a2546d9,0.008258836132,
0x16a19f94f5fa0ee7d9cb3153df80ed4a848bd50c9625be67903c2f08995be71,0.00825559473,
0xeda6d3cf5de8ada2635a2f65e875d379ee26bb678ce535420f2ce29c8a84b9,0.00824094889,
0x38aeeb0ff3ffdce5c07c6239cf3ce21bbb6210981d1527f7e1d35377d285a1c,0.008239980702,
0x7e0d58ced512bd2d84dade9458e7381434f8d03889420df1507571dcd3e6376,0.008238338227,
0x3580a65260563b5511ddf2eafb83d6b309dce7fc25271df8c040a437f09a399,0.008234866638,
0x3b34a78273668b9844ca7ad6850776a5f58ce02ea598dd9d30e2564a177efc2,0.008232372165,
0x76116dcbb032138147956da13f4b3b61693b1fd01a663824cecf81826882c84,0.008228388042,
0x5dfd3aaedeedaee3b8a282b659db1ca69c5b17e7e2e762f6697a7607efcb0ca,0.008225937944,
0x12cd3fea07aaa1826121b26a77cc1a4321b6549150af951743aa337009f347d,0.008224082026,
0x6b0b9dd51c5537574b9927e075250aabb182e8bd6b6167a59a0a4beabc10482,0.008220254051,
0x7912697f9cc9624a6eb140b2a1ca8f955e10d11555c77eefe441fa72e06751f,0.008216523849,
0x2f4b7e097766ea170f7c5e3b58a94f823cc5049e270d598aab57621b6eaf534,0.008216449691,
0x34f54778dc9491cec1a94fcdf280190739bb7bc99d03f4b681d425c47790efd,0.00821559321,
0xcdbd77bdaf4f67e9b7b9bf3a01901bf6ed5a29edaa2dc53101c8ad7f3d87b0,0.008209861293,
0x277b4d57293b73fed8b2f7ae84d5210a76f266f8c5d6d341e91d6e9fc1ac91b,0.00820563308,
0x616ccf0b030ba993a8de898c78e5f0828ba1f6b59301d672228ecdaffb130e9,0.00819755689,
0x76fdef2066ce16e823ecd777e98f3ffcf7ca7dd995c255650aed874e124d51,0.008192865753,
0x19c981ec23aa9cbac1cc1eb7f92cf09ea2816db9cbd932e251c86a2e8fb725f,0.008188902398,
0x176fc38a7e3d86439bc91daffb56efbc0220dc344f5af0dc1be83de56f30abc,0.008186103825,
0x3bb02f237aacbec222d728343b4f983b8f967599b23b04fd8493df048ba892c,0.008183580679,
0x4f95a7d75d6b57c2ec94ca1a3356e13119c1ccb5257850c5fefaa08301a46b5,0.008180838586,
0x3bb2af59da299c6c59ea48eed113055b529bfc3e1d848b2d2c3d6174caf1a9f,0.008175145519,
0x20782a12bd4719c62d44b6f57e8315710f0a7c2c2b600a82603dcf88b2480e9,0.008166606357,
0x719e812200f97a030883f2ba546299aa8a4669a32cfe309a05486e6fa03356d,0.008149886457,
0x6e5ea63e37b7fdb1553fbd1105c9449cc36919c5e16f5bbf4dbf7c386859f95,0.00814352063,
0x2e716812abf31e1e111d626e0443bb85dd163e3e2f164599fdc24a548559635,0.008137629823,
0x1c61e9fbf1069f85ded6058420b6cd5a7916ba8ba07f3008c49ff49f0facdbc,0.008134376146,
0x45512216a9d80b280b0028a0bf3dfc56914885eb6f14f8d9863ed420171079c,0.00813345583,
0x182ac687198c2fb111daf87abe88f1fa47b22dbcd0848b9a90fca251a40626b,0.008132691554,
0x1e44afdaf883436c8cd06967543a95e6efaac488d45ceb70e089c629887575b,0.00813194209,
0xbc73b3128cabe9b409d646b64b178f2c6a2e595be5fe292cabaeaf4143e5d9,0.008130359821,
0x69cb0100ecfdaaf471a0d7c7ae19e685a9b9ebb7aea0077d18f072f444e9c25,0.008121286513,
0x6e18dd81378fd5240704204bccc546f6dfad3d08c4a3a44347bd274659ff328,0.008119315972,
0x6321571ce6f884a184e6c5872dfb2b833201c5a4707c1bce0bfb62f252192ee,0.008114181547,
0x5232920aba159efd5dfd1be72a4024b13936697a270e84fa4737ae745d5874e,0.008097675681,
0x39ef6032b10869324f7d84c7f89891e7a77289b49d0d283296d9036d6e8c094,0.008094529678,
0x733c5fc9f48b8a6ac400030bf2550cf03fa31f7de9df5b68c81cabdb4be436e,0.008083270279,
0x1714c5fcace84cb33059ec0c4d57a7efe956c71c6f468d96f43638960159e9e,0.008080303526,
0xc5889e67532792bc74a70b822143a8d1cf685e4925ad25f23805a2195424ff,0.008078402429,
0x3e29e17bb1305c7e6e2b93c7dd28a15a13640e0da4594d8ad03910cee365729,0.008071721919,
0x19e71e907117a656b32494e6c12122358d6ad9cdc8a62fc1ceb8959a3ac9355,0.00806779042,
0x179b9aa595322b99711034d91d71800bc6bff8fe6f4a17cc29ce2c5a8af983e,0.00805994647,
0x19bd6848bbeaea20c3cfe9d2fe12278e87a6e9f6b8d347297c41e68ee72e9e8,0.008050459327,
0xf4a9b45c7229342a6675ef203ca89dc01bfa58f0dd0dca706cbbf1e79d934e,0.008049114162,
0x4444b90cc2025ca0ff59407e2413e8aaba516db4c7c9c795a5bd0c00274c54c,0.008048519708,
0xce30a6ca0eb84b0946a7ebe2c769aab4b555c660d6fd1f239fc7c5b84b9430,0.008043903053,
0x3600f4b18b13a46d01df4283d4ab63ba9ad17b37fb2cf6867b224df9693a102,0.008037280644,
0x3ab94b84096e196579e890036603083bbe67029dc9ee4d505dda5b6dee6a61b,0.008037248557,
0x569ec12edec5b88cdb47e8839dd73d553e0274fcd128c291fddacc905bb77b7,0.008036002347,
0x7d9905c3b9805864c9b9de4cdfe641657c69875d5b77f3c7135e9a13f7f2742,0.008025457866,
0x29cc170c11a3b6f49540bf9b9fd37ef8f15767dbc9a3df2a2a59f6bbed244e5,0.00800526786,
0x720fe5b554005362cc08c3bc75acd9a687e1fd8ee291c6286a47722b461504c,0.008001689706,
0x64c9ed1b46b371786d3ffb283cef08a11da55e4ae2519dc1101cea467fa751f,0.007999418438,
0x3fe607cd69ac193cf4e58981c791d0a73a8f604e93fd2dc414359865ced38fb,0.007999172552,
0x4ac3bc77a8b7b6ecf79ef457e7ec0f7c7ad10ea008ab81e53115c5c14446413,0.00799785242,
0x1f4a238d58eac738d33b37e176230726b9d8ddfd4d1605e406e0c2af0a4f8fd,0.00799265849,
0x561220a633ce54c252fad3cb53c70f7368e900c8e3f13f4cef20ebf0cb23984,0.007987840857,
0x319c07a66706c70e7b72ff7fdc24c565669fe2310c89aadc47a8914d3f991a3,0.007979829781,
0x71ef4da97315e60701f91d8bbbbc53f59f22f7e3f57417247e5fdb002d632a1,0.007977776442,
0x3e5b9751e8dc067c485b073732f05764afe77f16af1d880a1c005ea7e0e21b1,0.007974876051,
0x4d7c91b185ea9acc429f4c1c226ab5b21358394e5107346cb5cb9170cfa5c51,0.007970323089,
0xe7452761f864a3916629e898bba3edd598045bf08ccd743b7e47f4248a0519,0.007969142942,
0x5f9e314aa7e6bd6c086b66fb03157ed734f12d9726fdfdec967aa5a979dcaa5,0.007968109832,
0x57944658c24ba297a3a03bbd8d88320dd197cd0144b1e2cdbdbf1dfd179da5d,0.007966962944,
0x583cd2221cd529cea09df895b861ee222351d778bc72c727017d003758c9ebe,0.007964322907,
0x4e38331363ac91013ba6f03d6b6f7a4e3e861c086d2dc46650f60cda92559c2,0.007959032299,
0x39d52c1d2787e389e9dba4ba42e12d4cc5bf5b3b3728e061733173662d05161,0.007957306672,
0x159beb1a6234c43a63ea4e8fc7fce7db32b84d81c8b9462e8765cf56fb1631e,0.007949308052,
0x4499573ea789e3795ff17f54464d597b685db076bc5467a5ef17ab0bd23fee1,0.007945855336,
0x46b913253a67ab882b69fc26fcb5c9a23aa4d0a89be4218dca4430f047c33b6,0.007944104127,
0x7e4c871a02ea387cc52f70aa4542902192429520c20448d69e6fccac47a1370,0.007943274481,
0x1ba6187ff6526c62d8d16a1161209f0fa026ec184ea3860cf42745fcbe26c84,0.007935657451,
0xf41c69f5e9e159ab6bd10c376ea4e5ecc758ee26cac76bb6442755931aa231,0.007926488975,
0x3e831c088bb7efa892595fc9bdcc040bf1ddfa39112b9ad65ff850a9156325c,0.007925528162,
0x53877052f990547ec7ca9dedec3a33ca321d3d45d2ca0790a1bb34bae52956e,0.007904894046,
0x17bfe4dd764567e7a2bed80a179b8e40bedf74c42d921ad502f99d528e73cd1,0.007897658371,
0x30c2be6251cca847f04848dcc1d102c17c64ec964909df93dd14c52a405b088,0.007896400458,
0x62a4cc01f08f7d8b43b17919d1270030576c2e6cc898a3b51573a785309db69,0.007894155347,
0x579c4c64efbbe697cd7ca8a753eb03bc693db0e3dca1b50469bbeae06cf8073,0.007894144281,
0x2eced80e85a77d078a236782a34d6b33af8e9ed4a1fcb4c3724fc1fded959d9,0.007890003163,
0x710db7529f3441222d57c4115e7c46e07d899173637608f972ca709f7a4045c,0.007889741925,
0x3bb6f9ec346331b1fa2124e928d1a95675f0df67fc886d0269ea04a49c98da4,0.007879378958,
0x4c6627ddcd22d4e6f7427c3c0d5bb00050452a866abd7e35e9d8168fd7ff5cf,0.00787274787,
0x58ea7563c5579465e0bb3cb2c5fdedf4b2e734a2f5020a224cb33fc00d3282e,0.007867585573,
0x3900f3a7cce186bb19f1fe93063d8aac8d46f52ce54d4fd2f02299fb382877e,0.007847872117,
0x7dbdb551848b3416ca7a9b9c93f317994f7bf9e030e66a544ad3086756f57a7,0.007846056879,
0x5eb69c42e57d9f67894f9d7d8334c1d522c8f1489610d0e6f04af19bc4e6aca,0.007842965561,
0x197bd43ae97d9c936ada41dad46df1b9b459693ff76d81235066ca7debac4ee,0.00781862459,
0x7375deaa949049c931f80919ced47362e5a312d5d1b6cce465ad5acfb06b6e4,0.007817299631,
0x1c3bfbe976900e39c3a0b6608561c1d051f9ba56c37b1fbbe1b34a9f8ef9c5d,0.007812421335,
0x47648b6986ba67bf1ae5d49cf0091c78a8825933348d413b1276d3360dcf185,0.007808297574,
0x206dfda7c49bec99714ff542716d26a88398706e953a5d3f5c40ed88fad12de,0.007807594713,
0x46c87592be040a6eeb14920a65fe8c2f37cb15de0a5703d7b62f842360469bc,0.007807199259,
0x82246c99457882140ed5e2f66c69cbd867178cb534840df7e8de79661df6a2,0.007803344765,
0x1baebe3e9ffd27f07a2202afa918cea66ccb452f65345feb9b0bf1ea67f1f3,0.007799715469,
0x70225c0f6373ab1b202d7fbaecf72dbb1e91050fe2b9cc9b41f2c2adc59c12,0.00779962709,
0x26f4ac85c1beaca58892db37febc5966bec20348d28eb26e72d488cde4d33ba,0.007799225626,
0x7667d52dba10a685bedc99da38fbaa32a8237466d2160b85f483a2d337fb86,0.007794034182,
0x5f2b538a7fb950582de4819ec1e204cd017927d37f5c09e40fc0786c000b21d,0.007791357081,
0x84be555f7b944500986fd17aeaa72522581c78b7da2433a05cb3807131ba24,0.007784809338,
0x102067bcec8aa1963b9ad8142a1f76d5f731668c88fd1639e2cafb5b4e6755e,0.007784100597,
0x35ffe7b5c8d564af5d78af85d4cdcc0be45a51896ab0247c07543eacfc29b99,0.007783946941,
0x467c5c9dfac72e0e7a1b58b4c638dfbd657c4e7f60918af940697ac1fe9cf2e,0.007774416022,
0x15352578bd0d45acabc5e62ad80148d8e7f38cd79d8e0f7117c4a4061cb727,0.007772948765,
0x2516776b7f95f9459fef29cea232ea7c4a99954a444311e394828082f4d34bf,0.007771033306,
0x4e2ecaa5397c67a71870893687d847744ea51924ad936002d2bdec0927d3725,0.00776212826,
0x567d561d47a7d77996531b2c639d64ce5b5dd9f969981e8e353df4bd22e52bd,0.007761993692,
0x66f04f184ddbc8e10d53540b724a336bda64222d916f277030ec9d99cf99460,0.007760388118,
0x101c16fd9b1a813d032c1f6456bd73ff95b38abd8340130b389da588da8152c,0.007754711809,
0x7c76a71952ce3acd1f953fd2a3fda8564408b821ff367041c89f44526076633,0.007752966977,
0x5622dde2cafb0c0d244855f229a9de098cc729154cede1b4818cfd71e071478,0.007748354339,
0x432735a6d9b8c49a12d85677a60fb8d12bec372530b2f17988ad16e8966e784,0.00773752536,
0x4ddec0cb4a40f9195b420bfef8c719da782a0e80114f6a1721837a0ef74e820,0.007732260078,
0x7811683917efa41e4327a6d367115a3b413b44b855cdb2a909f23db5173586,0.007728941315,
0x2f3931127644f2116c59c659cfbd9e84e499f045ba5c55bbdca24df943bca82,0.007728017631,
0x5e77f23167fa16709eeddaa170f6f2dcc0598350a8e033ceae807964a6eefe6,0.007719643111,
0x582713506b614dd8ad5c3e2bc87d0ca0ee27b80451ce0defa1164aeafd60ede,0.007719073494,
0xfb8c9e04a771ad235969302c455e2ba1511fa018f572214360d4ec424810fe,0.007711628537,
0x6adefd3986441ecb3ebc81052341c219e392738ddbd33f6302000953862e199,0.007705963382,
0x59aa9864c9cf7376b55c67b0035b9d9dbc7845195235ff438ec90c395edbd81,0.007696243758,
0x5200eaf46a7dc85d74f6d03c1fe5c91ad56843c87ba817d39baac3b825f9650,0.007692538903,
0x7b9d992741beccda3220cf019f53f731a9bd7d223696a127be3d38e520f6dd9,0.007687569258,
0x74d5c86c3a8d985ff771bc11b6d0db57c469bc63b6957e7195080b1c3f4174c,0.007686981019,
0x2a5eae604ad52a21c94ac3c8a21809a60e633d5d61e5214537078e092451cbc,0.007684521926,
0x22a01cd19a5119c84ff549e3656e7c48b53d4bbaccfe7d607155d0995d2686,0.007681560527,
0x7d56a62d9847958555750a1aedd022cedb1473e23c0a32662367190c6d4bfd0,0.007677256216,
0x2f306f9cb98cbf8401c651e2af140ab4fa383e98328ad29b76c5a6a16d349c2,0.00767461964,
0x7a880c5a44a8b79c34a3d36a36999b546983573e47e1b9aa92e6ac22a9cb96e,0.007671207369,
0x5760e1150d200a5da1e5918afc9c0f57181df08498482b9bc1af37fd031269f,0.007670961157,
0x12ddc077cbe8162476186aac8d53b8a57893b60475fdb40451978f310db197d,0.007670573366,
0x6e4be1c1f5ddfcde0615c54010d6585553b62bff2e4d791baa8ca4f022f736,0.00766874941,
0x4103ba658c25af9ab0ed34aebae9adbd025b966f8177b126c66de758349bbbb,0.007665066089,
0x198804d72a60b355ff7a7c6c9cd2b36cb16716f559890abf5cea6796c42f6c3,0.007656737335,
0x591c28db9005d9bac40447597647fc5075df99b088ca87db746f3af615f50a3,0.007656736356,
0x7df3bce30857e8f9c08bcd9d9668df34166e94dd968db6e2920b870c4410e34,0.007655148497,
0x3d43ae6113a66cc80ca733e21c807d1b7a3744ef02f9f2575a74f9c95f39684,0.007654227086,
0x7626d83108b5442628c2b230602a4ab2b525fe7e03c682dc8008fe3bfadeef8,0.007653589372,
0x5afdf697f97e624bb2996630d4a32d1a71eef7a39c0c7f384a4eabed91966ea,0.007641989977,
0x7febeb8a6c7ff32e58aa01ad8954e6ee6242b1b2be6306747a5361733a63abd,0.007636098939,
0xcb5bea99f994fe6c3af91ce7f240ca8fbb4a96a196418f1515fd8c57e8aea8,0.007625019054,
0x23841801d632470c5b94be3916c7e1ffbd50aad8f07ce7e2362841675ea5701,0.007620559697,
0x179d09cdf153c70b6e0d4922cb2b8a3150066562bd83cca6a82245b33fa385,0.007618874726,
0x33ad0dbd0a03c92f3693e2f6e8388e63f4723e96d8a71ae7cbfad538c808f14,0.007611640799,
0x5a346ce0f4b36edcb357051c5580fe13cda7554eb81ff2a390e98d2051530c,0.007600696505,
0x9728468fa9c69827cfeaa2a10b3395439cdeab225a3b4fd1e5a2dc0f8bed08,0.007597192368,
0x640921a03687fc0654156bac63c3499e9c120156ead636723b836b81f1d244f,0.007595246812,
0x2bf38049026d99db1602dfc97251376950ba02f171ca826961e09cf6b9e2820,0.007594237143,
0x1303f0614217a3fdff6c24db8c63b49be92db23eba04d7cf07539fd7be1f0d,0.007585936266,
0x69ce144bb2aee731b3919173395060145a41a8c011b03de59ef2caabb15200d,0.007579769391,
0x5928c56a551be8e5347ca4fcf7e8f5f0ad838ba979c1141514f5924773cd399,0.00757521847,
0x23c3600422c66bff767fd8f171692ddd194942b326056acb2b1f784a9c5d803,0.007570142676,
0x50ce419d43d661000d6f37bdb1618b3b3cbb7f4a0603b0e7e6f2c60d4b9bf65,0.007569665069,
0x7b05af384c71eb7c3c28dec6285945638777965eb7e3d64c7516e7c245b7d6c,0.007566303358,
0x3dcb323f8500c84938a94a004bfbd680890fd048580f72010f20bf395c97b3c,0.007558263216,
0x3c67f202d94fd34be2ff751b79ad6cdba64a7cb2e69cc3e32247d9f0ca6d1cc,0.007557602275,
0x55c7b4744dfe2331d40947254c7c03f2d6a15ea1943018cdc3e0ae336f7c30,0.007557546398,
0x5a65bd8c17b8de25452092aec90cae060f023bc53ab5b3ae7d5d317dc2c1ee0,0.007555241849,
0xe309d1f8edc2bd122bfbc8bee9cd39b8650300afe270e3a90bd31c426c1614,0.007553118593,
0x38cd19f5212fe712b23f46507ea0643752296fe91e16cb159ef356e608cff68,0.007544066427,
0x41e8b08ab70e26d662741283c2f31cf39dd7b72e8812f74efa9b4836ae4317,0.007532534672,
0x2912045dd24660173f91d12aace75cb0804a2f81b69c34c6318b8e3de7bed1,0.007520697851,
0x69888a3d9d71d98ca282169234183438275161edd196639ae09dca0af7f7c77,0.007519412243,
0x682fc3291df9a0aeca0b19282e06c6883c6d45f56a0945ea65da4de9ea3116c,0.007517407278,
0x152674def2ab5e42536dbdba82ce42d63430a9d82ae85846616067a1a738c7d,0.007512700791,
0x64db23506d4f4743bac3d320ab7290d9f648f28c51743201b8ecef82ff23df3,0.007500845674,
0x51a86b1c92b45f22523a45cbfef6170a467fa4f0b2778ad9136b0990e83cf53,0.007499650627,
0x11eac3ad71d2061c26ac7a2ef1da368a47467fb56b8e34619d08bbe8bbe9770,0.007492974156,
0x2a72b3b31f51736ef2996c8631a65138d385b7caab63bcc4eb12890f637e4f9,0.007491147802,
0x7cc3456e6f2239b3899daeabc6e2884e8a8e6a9ea921828694a78e8e97245bb,0.007490369026,
0x3036dd75c391534f95866e9d4b4cf26547f4f69b0a5e6d65e3b6ac555c28e3,0.007489041998,
0x72105e7ee8b5ec6258b7e80b1123ffeaf2b9870d9ec690424319ec89d81f7b3,0.007482068838,
0x4ec141cd6cb164a7e33c6ecae58acd595fa6cf72e0d98defdaf056dc87dbcf9,0.007479476687,
0x4b8580fbc875e24a28759446abf1d8706cfbf4f30ca89bbbe13a0eefb239f47,0.007477206121,
0x61cd2a982891f59fc4153c2d7f6f3c16ef2ed5c0edfe36ac772d722d60694b1,0.007471317543,
0x57470ec005a9961565396b53cfdbfbdac7f63174054a0bd98a4eea3e1e63374,0.007467881317,
0x3ab33e626e182843a8f280d3868113b043c168a8890a600e198ca60da365fdd,0.007466230886,
0xba3d6e2bd9386d4270213143f194a6df4d6eb2829c5c78167b07863047dfbe,0.007465365185,
0x127e67d7f274e66db07202ae769b1dff374a7ad1a549d8f32f0cfb429f72497,0.007447351824,
0x13652a82b9bd231241b2b984bddc4b01beb868aefda6406db0f0f076eb8f90f,0.007447225958,
0x32cb2d225ffcead5cdd3ff9b245f2b48ded2ab1e70f88420f7cbe41f7b02931,0.007442527855,
0x7795b9d8a19ab5988c27c408895371b9c2eecd26ca5c5865ceb21f4d618ad00,0.007442480739,
0x33cdf2d51905e460b6478f0726ef83cb532d89235dfc320eac64c6b26a83eba,0.007440215449,
0x1afd4bbdda69e30c0269a279884cb9bd29c34dfe0de608d062b42c2f360a100,0.007440212334,
0x46330aa4748450a19fd0e936055230509e75701e309abc55726adf72dc88855,0.00743877409,
0x47b4c7e74df60978d7a67b2966100ecca16bbd0f2351a7663c1d3fc2b9eee5b,0.007435489684,
0x6c32a8a513ea1ad73a52b6d6fc9609d52f237f456db790457ed11f7c7d934c2,0.007431166958,
0x134ae72c12db11e800b510c87d11c81503682e70a8984fe7e0486f19bb2c930,0.007429317628,
0x3860b33a3d03bf77d2fdd39add3ac528abca5a42956b944cfb06e487e2c356d,0.007422601205,
0x7fc69e426cd96942021a8141c7d587ae2017c887c2081a22b60a8a4a2c057e0,0.007422529693,
0x7f093162deaaab0fe33bc5adc01ff3789e8cc13fd1a2f10f3c719da5d684f4d,0.00742067743,
0x2813999c8583f7d189b25b078994ad746205a733169a01c396466e11d8e9622,0.007414947853,
0x72d44ecee5330b31c8795d337b9ab33120cecaa9b4eb38ed6dc9d8ea3e0292b,0.007412359681,
0x7a2bc0abc0d69191fca6695e033936cda1b49fb4db0b0bfd8376825339c535d,0.007407700211,
0xb3709936cf8c8f1f6d92cbaae7425231d97f71ec1a32e298f957f454e3bab5,0.007400916272,
0x751aa6f710899271daa1169f0e3740409ba01f9a02d5c0103c66ea982b2a58d,0.00738950818,
0x147c90bc26681ada11a26a47076c1138e18f038b921127c8e99ba1a6a9bb81,0.007387035081,
0x5b03a1d2eb8698be00cbd80359a55883a25ee9c5dac5622b6177001e47f4e06,0.00738392132,
0x275e3660c0af642f5a8da435c120a1fdf0ad31664cccf4c210bbb6143eb1ae1,0.007376192424,
0x7ef67a9cdafc13938bee789daec1bec4aefb87a494147d05bc6e65585347dcb,0.007370998366,
